代號,名稱,年月日,報酬率％
2880,華南金,2020/02/27,0
2880,華南金,2020/02/26,-0.4619
2880,華南金,2020/02/25,-0.2304
2880,華南金,2020/02/24,-0.9132
2880,華南金,2020/02/21,-0.905
2880,華南金,2020/02/20,-0.2257
2880,華南金,2020/02/19,1.1416
2880,華南金,2020/02/18,0.2288
2880,華南金,2020/02/17,0
2880,華南金,2020/02/14,0
2880,華南金,2020/02/13,0.2294
2880,華南金,2020/02/12,0.2299
2880,華南金,2020/02/11,0
2880,華南金,2020/02/10,-0.2294
2880,華南金,2020/02/07,-0.4566
2880,華南金,2020/02/06,0.6897
2880,華南金,2020/02/05,0.6944
2880,華南金,2020/02/04,0.9346
2880,華南金,2020/02/03,-1.1547
2880,華南金,2020/01/31,0.6977
2880,華南金,2020/01/30,-4.2316
2880,華南金,2020/01/20,0.6726
2880,華南金,2020/01/17,0.4505
2880,華南金,2020/01/16,-0.2247
2880,華南金,2020/01/15,-0.2242
2880,華南金,2020/01/14,0.4505
2880,華南金,2020/01/13,0.9091
2880,華南金,2020/01/10,0.4566
2880,華南金,2020/01/09,0.4587
2880,華南金,2020/01/08,-0.9091
2880,華南金,2020/01/07,0.4566
2880,華南金,2020/01/06,-0.6803
2880,華南金,2020/01/03,0.2273
2880,華南金,2020/01/02,0
2880,華南金,2019/12/31,-0.4525
2880,華南金,2019/12/30,0
2880,華南金,2019/12/27,0.4545
2880,華南金,2019/12/26,0.2278
2880,華南金,2019/12/25,0
2880,華南金,2019/12/24,-0.4535
2880,華南金,2019/12/23,0.9153
2880,華南金,2019/12/20,-1.5766
2880,華南金,2019/12/19,0
2880,華南金,2019/12/18,1.139
2880,華南金,2019/12/17,0.6881
2880,華南金,2019/12/16,-0.2288
2880,華南金,2019/12/13,0.4598
2880,華南金,2019/12/12,0
2880,華南金,2019/12/11,0.4619
2880,華南金,2019/12/10,-0.4598
2880,華南金,2019/12/09,0.6944
2880,華南金,2019/12/06,-0.4608
2880,華南金,2019/12/05,-0.2299
2880,華南金,2019/12/04,0
2880,華南金,2019/12/03,0.2304
2880,華南金,2019/12/02,0
2880,華南金,2019/11/29,-0.9132
2880,華南金,2019/11/28,-0.2278
2880,華南金,2019/11/27,0.9195
2880,華南金,2019/11/26,-0.6849
2880,華南金,2019/11/25,0.6897
2880,華南金,2019/11/22,0.2304
2880,華南金,2019/11/21,-0.9132
2880,華南金,2019/11/20,0
2880,華南金,2019/11/19,0
2880,華南金,2019/11/18,0.4587
2880,華南金,2019/11/15,0.9259
2880,華南金,2019/11/14,-0.9174
2880,華南金,2019/11/13,-0.9091
2880,華南金,2019/11/12,0
2880,華南金,2019/11/11,-1.3453
2880,華南金,2019/11/08,-0.2237
2880,華南金,2019/11/07,-0.2232
2880,華南金,2019/11/06,0.4484
2880,華南金,2019/11/05,0.4505
2880,華南金,2019/11/04,0.6803
2880,華南金,2019/11/01,0.6849
2880,華南金,2019/10/31,0.4587
2880,華南金,2019/10/30,0.9259
2880,華南金,2019/10/29,0.232
2880,華南金,2019/10/28,0.2326
2880,華南金,2019/10/25,0.2331
2880,華南金,2019/10/24,0.7042
2880,華南金,2019/10/23,-0.2342
2880,華南金,2019/10/22,0.2347
2880,華南金,2019/10/21,0.4717
2880,華南金,2019/10/18,-0.4695
2880,華南金,2019/10/17,0.2353
2880,華南金,2019/10/16,0.2358
2880,華南金,2019/10/15,0
2880,華南金,2019/10/14,0.4739
2880,華南金,2019/10/09,-0.4717
2880,華南金,2019/10/08,0.4739
2880,華南金,2019/10/07,0
2880,華南金,2019/10/04,0.2375
2880,華南金,2019/10/03,-0.7075
2880,華南金,2019/10/02,-0.4695
2880,華南金,2019/10/01,1.6706
2880,華南金,2019/09/27,-0.9456
2880,華南金,2019/09/26,0
2880,華南金,2019/09/25,-0.2358
2880,華南金,2019/09/24,-0.2353
2880,華南金,2019/09/23,0
2880,華南金,2019/09/20,0.2358
2880,華南金,2019/09/19,0
2880,華南金,2019/09/18,0.4739
2880,華南金,2019/09/17,0.716
2880,華南金,2019/09/16,0
2880,華南金,2019/09/12,0
2880,華南金,2019/09/11,0.4796
2880,華南金,2019/09/10,1.7073
2880,華南金,2019/09/09,0.9852
2880,華南金,2019/09/06,0.7444
2880,華南金,2019/09/05,0.75
2880,華南金,2019/09/04,0.5025
2880,華南金,2019/09/03,-0.5
2880,華南金,2019/09/02,0.2506
2880,華南金,2019/08/30,1.269
2880,華南金,2019/08/29,0.2545
2880,華南金,2019/08/28,-0.5063
2880,華南金,2019/08/27,0.5089
2880,華南金,2019/08/26,-1.2563
2880,華南金,2019/08/23,0
2880,華南金,2019/08/22,0.2519
2880,華南金,2019/08/21,-0.5013
2880,華南金,2019/08/20,0
2880,華南金,2019/08/19,0.5038
2880,華南金,2019/08/16,1.0178
2880,華南金,2019/08/15,-1.0887
2880,華南金,2019/08/14,1.4151
2880,華南金,2019/08/13,-0.9346
2880,華南金,2019/08/12,0.2342
2880,華南金,2019/08/08,0.4706
2880,華南金,2019/08/07,0.2358
2880,華南金,2019/08/06,-0.4695
2880,華南金,2019/08/05,-0.2342
2880,華南金,2019/08/02,-1.1574
2880,華南金,2019/08/01,-1.5945
2880,華南金,2019/07/31,0.4577
2880,華南金,2019/07/30,0.6912
2880,華南金,2019/07/29,0
2880,華南金,2019/07/26,0
2880,華南金,2019/07/25,1.1655
2880,華南金,2019/07/24,0.2336
2880,華南金,2019/07/23,0
2880,華南金,2019/07/22,0.2342
2880,華南金,2019/07/19,0.2347
2880,華南金,2019/07/18,0
2880,華南金,2019/07/17,0.4717
2880,華南金,2019/07/16,0
2880,華南金,2019/07/15,0
2880,華南金,2019/07/12,0
2880,華南金,2019/07/11,0.9524
2880,華南金,2019/07/10,0.7194
2880,華南金,2019/07/09,-0.2392
2880,華南金,2019/07/08,0
2880,華南金,2019/07/05,0
2880,華南金,2019/07/04,0.4808
2880,華南金,2019/07/03,0
2880,華南金,2019/07/02,0.241
2880,華南金,2019/07/01,-0.4796
2880,華南金,2019/06/28,-0.7143
2880,華南金,2019/06/27,0.9615
2880,華南金,2019/06/26,-0.716
2880,華南金,2019/06/25,0
2880,華南金,2019/06/24,0.9639
2880,華南金,2019/06/21,-0.7177
2880,華南金,2019/06/20,-0.4762
2880,華南金,2019/06/19,1.6949
2880,華南金,2019/06/18,0
2880,華南金,2019/06/17,0.7317
2880,華南金,2019/06/14,0.2445
2880,華南金,2019/06/13,0
2880,華南金,2019/06/12,-1.6827
2880,華南金,2019/06/11,-2.8037
2880,華南金,2019/06/10,0.4695
2880,華南金,2019/06/06,0.9479
2880,華南金,2019/06/05,0.4762
2880,華南金,2019/06/04,0
2880,華南金,2019/06/03,0.2387
2880,華南金,2019/05/31,0.9639
2880,華南金,2019/05/30,1.2195
2880,華南金,2019/05/29,-0.2433
2880,華南金,2019/05/28,0.7353
2880,華南金,2019/05/27,0.4926
2880,華南金,2019/05/24,0.2469
2880,華南金,2019/05/23,-0.2463
2880,華南金,2019/05/22,-0.4902
2880,華南金,2019/05/21,1.7456
2880,華南金,2019/05/20,0.7538
2880,華南金,2019/05/17,0
2880,華南金,2019/05/16,-0.5
2880,華南金,2019/05/15,0.2506
2880,華南金,2019/05/14,-0.4988
2880,華南金,2019/05/13,-0.2488
2880,華南金,2019/05/10,0.2494
2880,華南金,2019/05/09,-0.7426
2880,華南金,2019/05/08,0.4975
2880,華南金,2019/05/07,0.5
2880,華南金,2019/05/06,-0.9901
2880,華南金,2019/05/03,-0.2469
2880,華南金,2019/05/02,0.2475
2880,華南金,2019/04/30,1.5075
2880,華南金,2019/04/29,1.0152
2880,華南金,2019/04/26,0
2880,華南金,2019/04/25,0.5102
2880,華南金,2019/04/24,1.0309
2880,華南金,2019/04/23,0.2584
2880,華南金,2019/04/22,0.2591
2880,華南金,2019/04/19,0.5208
2880,華南金,2019/04/18,-0.2597
2880,華南金,2019/04/17,0.2604
2880,華南金,2019/04/16,-0.5181
2880,華南金,2019/04/15,0.2597
2880,華南金,2019/04/12,0.2604
2880,華南金,2019/04/11,-0.5181
2880,華南金,2019/04/10,0.2597
2880,華南金,2019/04/09,0
2880,華南金,2019/04/08,0.2604
2880,華南金,2019/04/03,-0.2597
2880,華南金,2019/04/02,0
2880,華南金,2019/04/01,-0.7732
2880,華南金,2019/03/29,1.8373
2880,華南金,2019/03/28,-0.5222
2880,華南金,2019/03/27,-0.2604
2880,華南金,2019/03/26,0.2611
2880,華南金,2019/03/25,-0.5195
2880,華南金,2019/03/22,-0.5168
2880,華南金,2019/03/21,0.2591
2880,華南金,2019/03/20,0.5208
2880,華南金,2019/03/19,0.5236
2880,華南金,2019/03/18,0.5263
2880,華南金,2019/03/15,0.2639
2880,華南金,2019/03/14,0
2880,華南金,2019/03/13,0.2646
2880,華南金,2019/03/12,0.8
2880,華南金,2019/03/11,0
2880,華南金,2019/03/08,-0.266
2880,華南金,2019/03/07,-0.5291
2880,華南金,2019/03/06,0.2653
2880,華南金,2019/03/05,0
2880,華南金,2019/03/04,-0.2646
2880,華南金,2019/02/27,1.0695
2880,華南金,2019/02/26,0
2880,華南金,2019/02/25,0.2681
2880,華南金,2019/02/22,0.2688
2880,華南金,2019/02/21,0.2695
2880,華南金,2019/02/20,0.542
2880,華南金,2019/02/19,0
2880,華南金,2019/02/18,0.8197
2880,華南金,2019/02/15,-0.5435
2880,華南金,2019/02/14,0
2880,華南金,2019/02/13,-0.5405
2880,華南金,2019/02/12,0.271
2880,華南金,2019/02/11,0
2880,華南金,2019/01/30,0.2717
2880,華南金,2019/01/29,-0.271
2880,華南金,2019/01/28,0
2880,華南金,2019/01/25,0.8197
2880,華南金,2019/01/24,0.274
2880,華南金,2019/01/23,0.2747
2880,華南金,2019/01/22,0
2880,華南金,2019/01/21,-0.274
2880,華南金,2019/01/18,1.108
2880,華南金,2019/01/17,0.5571
2880,華南金,2019/01/16,-0.8287
2880,華南金,2019/01/15,0.5556
2880,華南金,2019/01/14,0
2880,華南金,2019/01/11,0.2786
2880,華南金,2019/01/10,0
2880,華南金,2019/01/09,1.4124
2880,華南金,2019/01/08,-0.5618
2880,華南金,2019/01/07,2.2989
2880,華南金,2019/01/04,-0.5714
2880,華南金,2019/01/03,0.5747
2880,華南金,2019/01/02,-0.5714
2881,富邦金,2022/12/30,0.5357
2881,富邦金,2022/12/29,-1.2346
2881,富邦金,2022/12/28,-0.7005
2881,富邦金,2022/12/27,0.5282
2881,富邦金,2022/12/26,0.1764
2881,富邦金,2022/12/23,-0.1761
2881,富邦金,2022/12/22,1.0676
2881,富邦金,2022/12/21,0
2881,富邦金,2022/12/20,-0.7067
2881,富邦金,2022/12/19,0.8913
2881,富邦金,2022/12/16,-2.0942
2881,富邦金,2022/12/15,-0.3478
2881,富邦金,2022/12/14,-0.1736
2881,富邦金,2022/12/13,0.1739
2881,富邦金,2022/12/12,0
2881,富邦金,2022/12/09,0.8772
2881,富邦金,2022/12/08,-2.0619
2881,富邦金,2022/12/07,-0.3425
2881,富邦金,2022/12/06,-1.3514
2881,富邦金,2022/12/05,-1.4975
2881,富邦金,2022/12/02,-0.4967
2881,富邦金,2022/12/01,-0.6579
2881,富邦金,2022/11/30,2.0134
2881,富邦金,2022/11/29,2.9361
2881,富邦金,2022/11/28,0
2881,富邦金,2022/11/25,0.3466
2881,富邦金,2022/11/24,1.0508
2881,富邦金,2022/11/23,2.1467
2881,富邦金,2022/11/22,0.7207
2881,富邦金,2022/11/21,0.3617
2881,富邦金,2022/11/18,-0.3604
2881,富邦金,2022/11/17,0
2881,富邦金,2022/11/16,-1.5957
2881,富邦金,2022/11/15,0.1776
2881,富邦金,2022/11/14,1.4414
2881,富邦金,2022/11/11,5.1136
2881,富邦金,2022/11/10,-1.676
2881,富邦金,2022/11/09,0.9398
2881,富邦金,2022/11/08,0.7576
2881,富邦金,2022/11/07,2.5243
2881,富邦金,2022/11/04,-0.3868
2881,富邦金,2022/11/03,-0.3854
2881,富邦金,2022/11/02,-0.1923
2881,富邦金,2022/11/01,1.9608
2881,富邦金,2022/10/31,-0.9709
2881,富邦金,2022/10/28,0.7828
2881,富邦金,2022/10/27,1.3889
2881,富邦金,2022/10/26,0.9009
2881,富邦金,2022/10/25,0.3012
2881,富邦金,2022/10/24,0.3021
2881,富邦金,2022/10/21,-0.6006
2881,富邦金,2022/10/20,-0.8929
2881,富邦金,2022/10/19,-0.198
2881,富邦金,2022/10/18,3.6961
2881,富邦金,2022/10/17,0.516
2881,富邦金,2022/10/14,0.6231
2881,富邦金,2022/10/13,-2.9234
2881,富邦金,2022/10/12,0.202
2881,富邦金,2022/10/11,-2.3669
2881,富邦金,2022/10/07,0
2881,富邦金,2022/10/06,0.1976
2881,富邦金,2022/10/05,2.3256
2881,富邦金,2022/10/04,1.1247
2881,富邦金,2022/10/03,-2.004
2881,富邦金,2022/09/30,-0.7952
2881,富邦金,2022/09/29,0.3992
2881,富邦金,2022/09/28,-3.4682
2881,富邦金,2022/09/27,-1.8904
2881,富邦金,2022/09/26,-1.6729
2881,富邦金,2022/09/23,-1.1029
2881,富邦金,2022/09/22,1.0973
2881,富邦金,2022/09/21,-0.703
2881,富邦金,2022/09/20,0.1761
2881,富邦金,2022/09/19,0.531
2881,富邦金,2022/09/16,-0.5282
2881,富邦金,2022/09/15,0.1764
2881,富邦金,2022/09/14,-1.7331
2881,富邦金,2022/09/13,0.6981
2881,富邦金,2022/09/12,1.4159
2881,富邦金,2022/09/08,0.713
2881,富邦金,2022/09/07,-1.406
2881,富邦金,2022/09/06,0.53
2881,富邦金,2022/09/05,0
2881,富邦金,2022/09/02,-0.8757
2881,富邦金,2022/09/01,-0.5226
2881,富邦金,2022/08/31,0.1745
2881,富邦金,2022/08/30,-0.5208
2881,富邦金,2022/08/29,-1.5385
2881,富邦金,2022/08/26,0.3431
2881,富邦金,2022/08/25,0
2881,富邦金,2022/08/24,0.1718
2881,富邦金,2022/08/23,-1.0204
2881,富邦金,2022/08/22,-2
2881,富邦金,2022/08/19,0
2881,富邦金,2022/08/18,-0.8264
2881,富邦金,2022/08/17,0.8333
2881,富邦金,2022/08/16,-0.1664
2881,富邦金,2022/08/15,0.1667
2881,富邦金,2022/08/12,0.1669
2881,富邦金,2022/08/11,2.921
2881,富邦金,2022/08/10,0.5181
2881,富邦金,2022/08/09,-0.3442
2881,富邦金,2022/08/08,1.9298
2881,富邦金,2022/08/05,1.7857
2881,富邦金,2022/08/04,-1.0601
2881,富邦金,2022/08/03,0
2881,富邦金,2022/08/02,0
2881,富邦金,2022/08/01,0.8913
2881,富邦金,2022/07/29,-0.3552
2881,富邦金,2022/07/28,1.8083
2881,富邦金,2022/07/27,-0.6757
2881,富邦金,2022/07/26,0
2881,富邦金,2022/07/25,1.3699
2881,富邦金,2022/07/22,0
2881,富邦金,2022/07/21,0.5164
2881,富邦金,2022/07/20,-0.8532
2881,富邦金,2022/07/19,-1.6779
2881,富邦金,2022/07/18,4.014
2881,富邦金,2022/07/15,-1.7153
2881,富邦金,2022/07/14,-0.6814
2881,富邦金,2022/07/13,5.1971
2881,富邦金,2022/07/12,-4.1237
2881,富邦金,2022/07/11,-1.1885
2881,富邦金,2022/07/08,-0.5068
2881,富邦金,2022/07/07,1.7182
2881,富邦金,2022/07/06,-3.4826
2881,富邦金,2022/07/05,4.1451
2881,富邦金,2022/07/04,-0.6861
2881,富邦金,2022/07/01,-2.5084
2881,富邦金,2022/06/30,-1.6447
2881,富邦金,2022/06/29,-1.2987
2881,富邦金,2022/06/28,-0.4847
2881,富邦金,2022/06/27,0
2881,富邦金,2022/06/24,1.3093
2881,富邦金,2022/06/23,-0.9724
2881,富邦金,2022/06/22,-2.3734
2881,富邦金,2022/06/21,4.9834
2881,富邦金,2022/06/20,-0.9868
2881,富邦金,2022/06/17,-1.7771
2881,富邦金,2022/06/16,0.1618
2881,富邦金,2022/06/15,-0.3226
2881,富邦金,2022/06/14,0.3236
2881,富邦金,2022/06/13,-1.7488
2881,富邦金,2022/06/10,-0.7886
2881,富邦金,2022/06/09,-0.627
2881,富邦金,2022/06/08,0.6309
2881,富邦金,2022/06/07,-0.9375
2881,富邦金,2022/06/06,0.471
2881,富邦金,2022/06/02,0.1572
2881,富邦金,2022/06/01,-0.78
2881,富邦金,2022/05/31,1.4241
2881,富邦金,2022/05/30,3.0995
2881,富邦金,2022/05/27,2.6801
2881,富邦金,2022/05/26,0.3361
2881,富邦金,2022/05/25,-0.9983
2881,富邦金,2022/05/24,-0.6612
2881,富邦金,2022/05/23,-2.1036
2881,富邦金,2022/05/20,0.3247
2881,富邦金,2022/05/19,-3.2967
2881,富邦金,2022/05/18,3.4091
2881,富邦金,2022/05/17,-1.2821
2881,富邦金,2022/05/16,-1.7323
2881,富邦金,2022/05/13,0.316
2881,富邦金,2022/05/12,-4.3807
2881,富邦金,2022/05/11,-1.3413
2881,富邦金,2022/05/10,-1.0324
2881,富邦金,2022/05/09,-4.9088
2881,富邦金,2022/05/06,-4.2953
2881,富邦金,2022/05/05,-0.134
2881,富邦金,2022/05/04,1.2212
2881,富邦金,2022/05/03,-0.9409
2881,富邦金,2022/04/29,1.3624
2881,富邦金,2022/04/28,0.2732
2881,富邦金,2022/04/27,-2.53
2881,富邦金,2022/04/26,0.4011
2881,富邦金,2022/04/25,-1.4493
2881,富邦金,2022/04/22,1.7426
2881,富邦金,2022/04/21,-0.4005
2881,富邦金,2022/04/20,1.9048
2881,富邦金,2022/04/19,-0.5413
2881,富邦金,2022/04/18,-1.5979
2881,富邦金,2022/04/15,-0.6614
2881,富邦金,2022/04/14,-1.0471
2881,富邦金,2022/04/13,0.7916
2881,富邦金,2022/04/12,-0.915
2881,富邦金,2022/04/11,0.2621
2881,富邦金,2022/04/08,0.3947
2881,富邦金,2022/04/07,-1.9355
2881,富邦金,2022/04/06,0.5188
2881,富邦金,2022/04/01,0.7843
2881,富邦金,2022/03/31,0.5256
2881,富邦金,2022/03/30,1.1968
2881,富邦金,2022/03/29,0.1332
2881,富邦金,2022/03/28,0.1333
2881,富邦金,2022/03/25,-0.6623
2881,富邦金,2022/03/24,-0.527
2881,富邦金,2022/03/23,2.1534
2881,富邦金,2022/03/22,0
2881,富邦金,2022/03/21,0
2881,富邦金,2022/03/18,-0.6684
2881,富邦金,2022/03/17,2.3256
2881,富邦金,2022/03/16,0.5502
2881,富邦金,2022/03/15,0
2881,富邦金,2022/03/14,0
2881,富邦金,2022/03/11,-1.4905
2881,富邦金,2022/03/10,2.9289
2881,富邦金,2022/03/09,1.5581
2881,富邦金,2022/03/08,-1.5342
2881,富邦金,2022/03/07,-3.629
2881,富邦金,2022/03/04,-1.5873
2881,富邦金,2022/03/03,0
2881,富邦金,2022/03/02,-0.7874
2881,富邦金,2022/03/01,1.4647
2881,富邦金,2022/02/25,-1.054
2881,富邦金,2022/02/24,-0.7843
2881,富邦金,2022/02/23,0
2881,富邦金,2022/02/22,-1.4175
2881,富邦金,2022/02/21,-0.2571
2881,富邦金,2022/02/18,-0.5115
2881,富邦金,2022/02/17,0.5141
2881,富邦金,2022/02/16,1.5666
2881,富邦金,2022/02/15,0.657
2881,富邦金,2022/02/14,-1.5524
2881,富邦金,2022/02/11,-0.1292
2881,富邦金,2022/02/10,0.3891
2881,富邦金,2022/02/09,0.3906
2881,富邦金,2022/02/08,-0.3891
2881,富邦金,2022/02/07,1.9841
2881,富邦金,2022/01/26,0.1325
2881,富邦金,2022/01/25,-1.3072
2881,富邦金,2022/01/24,-0.2608
2881,富邦金,2022/01/21,-2.0434
2881,富邦金,2022/01/20,-0.6345
2881,富邦金,2022/01/19,-0.7557
2881,富邦金,2022/01/18,0.6337
2881,富邦金,2022/01/17,-1.8657
2881,富邦金,2022/01/14,-1.4706
2881,富邦金,2022/01/13,2
2881,富邦金,2022/01/12,0.1252
2881,富邦金,2022/01/11,4.5812
2881,富邦金,2022/01/10,0.9247
2881,富邦金,2022/01/07,-0.2635
2881,富邦金,2022/01/06,0.2642
2881,富邦金,2022/01/05,0.5312
2881,富邦金,2022/01/04,0
2881,富邦金,2022/01/03,-1.3106
2881,富邦金,2021/12/30,-0.3916
2881,富邦金,2021/12/29,0.9223
2881,富邦金,2021/12/28,0.9309
2881,富邦金,2021/12/27,0
2881,富邦金,2021/12/24,0.5348
2881,富邦金,2021/12/23,0.5376
2881,富邦金,2021/12/22,-0.5348
2881,富邦金,2021/12/21,0.9447
2881,富邦金,2021/12/20,-0.2692
2881,富邦金,2021/12/17,-0.8011
2881,富邦金,2021/12/16,0.4021
2881,富邦金,2021/12/15,-0.4005
2881,富邦金,2021/12/14,-1.0568
2881,富邦金,2021/12/13,-0.2635
2881,富邦金,2021/12/10,-0.1316
2881,富邦金,2021/12/09,0
2881,富邦金,2021/12/08,0.9296
2881,富邦金,2021/12/07,1.6194
2881,富邦金,2021/12/06,0.2706
2881,富邦金,2021/12/03,0.2714
2881,富邦金,2021/12/02,-0.5398
2881,富邦金,2021/12/01,1.368
2881,富邦金,2021/11/30,-0.5442
2881,富邦金,2021/11/29,-0.9434
2881,富邦金,2021/11/26,-0.1346
2881,富邦金,2021/11/25,-0.1344
2881,富邦金,2021/11/24,0.1346
2881,富邦金,2021/11/23,-0.1344
2881,富邦金,2021/11/22,-0.5348
2881,富邦金,2021/11/19,-2.0942
2881,富邦金,2021/11/18,0.3942
2881,富邦金,2021/11/17,2.8378
2881,富邦金,2021/11/16,0
2881,富邦金,2021/11/15,0.955
2881,富邦金,2021/11/12,0.411
2881,富邦金,2021/11/11,0
2881,富邦金,2021/11/10,-0.1368
2881,富邦金,2021/11/09,-0.6793
2881,富邦金,2021/11/08,1.5172
2881,富邦金,2021/11/05,0
2881,富邦金,2021/11/04,-0.2751
2881,富邦金,2021/11/03,0.1377
2881,富邦金,2021/11/02,-0.684
2881,富邦金,2021/11/01,-0.6793
2881,富邦金,2021/10/29,-1.2081
2881,富邦金,2021/10/28,-0.6667
2881,富邦金,2021/10/27,-0.6623
2881,富邦金,2021/10/26,0.9358
2881,富邦金,2021/10/25,0.9447
2881,富邦金,2021/10/22,-0.9358
2881,富邦金,2021/10/21,0.6729
2881,富邦金,2021/10/20,-0.6684
2881,富邦金,2021/10/19,-0.3995
2881,富邦金,2021/10/18,0
2881,富邦金,2021/10/15,0.9409
2881,富邦金,2021/10/14,-0.1342
2881,富邦金,2021/10/13,-0.4011
2881,富邦金,2021/10/12,-0.664
2881,富邦金,2021/10/08,-0.2649
2881,富邦金,2021/10/07,1.071
2881,富邦金,2021/10/06,1.2195
2881,富邦金,2021/10/05,-0.8065
2881,富邦金,2021/10/04,-1.3263
2881,富邦金,2021/10/01,-1.6949
2881,富邦金,2021/09/30,0
2881,富邦金,2021/09/29,-1.0323
2881,富邦金,2021/09/28,-0.2574
2881,富邦金,2021/09/27,0.2581
2881,富邦金,2021/09/24,0.1292
2881,富邦金,2021/09/23,0.3891
2881,富邦金,2021/09/22,-2.1574
2881,富邦金,2021/09/17,-2.3544
2881,富邦金,2021/09/16,-0.86
2881,富邦金,2021/09/15,0.7426
2881,富邦金,2021/09/14,-0.7371
2881,富邦金,2021/09/13,4.8969
2881,富邦金,2021/09/10,0.2584
2881,富邦金,2021/09/09,0
2881,富邦金,2021/09/08,-0.8963
2881,富邦金,2021/09/07,1.1658
2881,富邦金,2021/09/06,0.9393
2881,富邦金,2021/09/03,2.5393
2881,富邦金,2021/09/02,-1.7815
2881,富邦金,2021/09/01,-0.9412
2881,富邦金,2021/08/31,0.2358
2881,富邦金,2021/08/30,1.5569
2881,富邦金,2021/08/27,2.706
2881,富邦金,2021/08/26,0.6188
2881,富邦金,2021/08/25,0.4975
2881,富邦金,2021/08/24,1.7722
2881,富邦金,2021/08/23,3.268
2881,富邦金,2021/08/20,-0.6494
2881,富邦金,2021/08/19,-1.2821
2881,富邦金,2021/08/18,-0.2558
2881,富邦金,2021/08/17,2.2222
2881,富邦金,2021/08/16,-2.0487
2881,富邦金,2021/08/13,-0.8883
2881,富邦金,2021/08/12,-0.5051
2881,富邦金,2021/08/11,4.2105
2881,富邦金,2021/08/10,-0.1314
2881,富邦金,2021/08/09,0.1316
2881,富邦金,2021/08/06,-0.3932
2881,富邦金,2021/08/05,0
2881,富邦金,2021/08/04,-0.1309
2881,富邦金,2021/08/03,-0.1307
2881,富邦金,2021/08/02,2
2881,富邦金,2021/07/30,-1.0554
2881,富邦金,2021/07/29,0.2646
2881,富邦金,2021/07/28,-1.0471
2881,富邦金,2021/07/27,-2.6752
2881,富邦金,2021/07/26,-4.1176
2881,富邦金,2021/07/23,1.0702
2881,富邦金,2021/07/22,2.8117
2881,富邦金,2021/07/21,0.3681
2881,富邦金,2021/07/20,-1.8072
2881,富邦金,2021/07/19,0.1206
2881,富邦金,2021/07/16,4.2767
2881,富邦金,2021/07/15,1.7926
2881,富邦金,2021/07/14,2.4934
2881,富邦金,2021/07/13,0.1314
2881,富邦金,2021/07/12,2.5606
2881,富邦金,2021/07/09,-0.8021
2881,富邦金,2021/07/08,1.0811
2881,富邦金,2021/07/07,0.4071
