code,年月,當季季底P/E,當季季底P/B,ROE(B)－常續利益,季底普通股市值,季別
5225,Dec-19,8.26,1.84,-1.28,3444224,4
5234,Dec-19,12.37,3.34,6.27,9305979,4
5243,Dec-19,9.03,1.06,1.66,6235536,4
5244,Dec-19,5.85,0.9,9.09,863321,4
5258,Dec-19,549.62,2.06,15.41,2641489,4
5269,Dec-19,33.98,15.28,9.77,39444309,4
5283,Dec-19,8.3,2.17,3.32,8208000,4
5284,Dec-19,20.63,1.13,0.16,2113338,4
5285,Dec-19,25.37,2.5,0.57,6106376,4
5288,Dec-19,10.65,2.62,5.42,8030772,4
5292,Dec-19, , ,7.43, ,4
5306,Dec-19,10.43,2.55,4.83,13482000,4
5388,Dec-19,18.19,2.52,2.06,19351496,4
5434,Dec-19,8.62,2.02,4.49,19169245,4
5469,Dec-19,4.82,0.86,2.26,21574260,4
5471,Dec-19,14.27,1.83,2.53,5497972,4
5484,Dec-19, ,1,-6.04,596006,4
5515,Dec-19,11.72,0.66,0.45,2874980,4
5519,Dec-19,6.57,0.86,2.23,3607844,4
5521,Dec-19, ,0.99,-0.6,4224655,4
5522,Dec-19,8.29,0.78,2.56,32492238,4
5525,Dec-19,13.75,1.26,2.66,5708290,4
5531,Dec-19,12.17,0.94,13.64,10758090,4
5533,Dec-19,43.65,0.62,-0.18,4535380,4
5534,Dec-19,6.9,1.35,5.86,23603423,4
5538,Dec-19,9.68,1.37,3.78,5317200,4
5546,Dec-19, , ,10.15, ,4
5607,Dec-19,6.67,1.12,1.22,5967955,4
5608,Dec-19, ,0.49,-2.89,2262063,4
5706,Dec-19,10.73,2.19,2.74,2476278,4
5871,Dec-19,8.44,2.63,5.8,183291600,4
5876,Dec-19,9.46,1.52,2.24,233043356,4
5880,Dec-19,12.96,1.21,1.96,268626346,4
5906,Dec-19,14.81,2.38,5.38,763500,4
5907,Dec-19,6.02,0.62,3.73,5513974,4
6005,Dec-19,8.22,0.77,2.32,26110215,4
6024,Dec-19,10.42,1.52,2.92,7622078,4
6108,Dec-19,7.18,1.1,2.18,4157374,4
6112,Dec-19,12.88,1.51,2.37,6470063,4
6115,Dec-19,10.52,1.69,2.16,8172680,4
6116,Dec-19,37.65,0.62,0.01,25353518,4
6117,Dec-19, ,0.99,-1.43,1218938,4
6120,Dec-19, ,0.91,-1.72,10083158,4
6128,Dec-19,8.8,1.13,2.5,3904193,4
6133,Dec-19,170.44,0.66,-0.67,960619,4
6136,Dec-19,27.18,0.89,-0.24,2310720,4
6139,Dec-19,18.55,0.92,0.67,7093233,4
6141,Dec-19,11.3,1.38,4.66,2826717,4
6142,Dec-19, ,0.9,-3.99,2073457,4
6152,Dec-19,79.09,0.94,2.49,1268099,4
6153,Dec-19,30.44,1.29,0.18,19457974,4
6155,Dec-19,29.2,1.77,-0.31,2548010,4
6164,Dec-19, ,0.64,-2.88,708000,4
6165,Dec-19, ,2.23,-2.24,894276,4
6166,Dec-19,13.45,2.23,4.67,10439856,4
6168,Dec-19,45.48,1.07,0.09,2802538,4
6176,Dec-19,6.79,2.03,2.75,55803240,4
6177,Dec-19,7.62,1.61,2.41,7367176,4
6183,Dec-19,15.42,2.52,3.63,5535000,4
6184,Dec-19,10.5,1.51,2.73,6360846,4
6189,Dec-19,9.25,1.7,1.75,6239718,4
6191,Dec-19,6.87,0.61,2.62,8841614,4
6192,Dec-19,9.16,1.78,1.86,8568488,4
6196,Dec-19,20.24,2.76,2.06,15993418,4
6197,Dec-19,12.17,1.32,1.51,4022701,4
6201,Dec-19,10.52,1.31,1.13,3157680,4
6202,Dec-19,14.55,3.83,5.99,15537742,4
6205,Dec-19,13.22,1.06,0.52,1853446,4
6206,Dec-19,11.64,2.34,3.28,10300464,4
6209,Dec-19, ,1.6,0.18,5147004,4
6213,Dec-19,12.64,4.33,7.54,38627018,4
6214,Dec-19,26.3,1.52,-2.04,20339172,4
6215,Dec-19,17.74,1.09,1.84,1287369,4
6216,Dec-19,13.07,1.57,2.12,2379916,4
6224,Dec-19,11.62,2.48,5.3,5352067,4
6225,Dec-19, ,28.15,-26.13,232198,4
6226,Dec-19,4.4,0.77,10.39,951794,4
6230,Dec-19,23.48,6.04,3.01,24521412,4
6235,Dec-19, ,1.32,3.38,2283595,4
6239,Dec-19,8.62,1.81,4.3,77758771,4
6243,Dec-19, ,1.64,-5.8,824736,4
6257,Dec-19,7.71,1.39,5.25,15613683,4
6269,Dec-19,9.6,1.74,7.91,38141553,4
6271,Dec-19,27.48,2.54,2.45,25878371,4
6277,Dec-19,11.72,2.43,6.42,10334242,4
6278,Dec-19,13.13,2.69,4.8,34210566,4
6281,Dec-19,12.18,2.77,2.89,6763530,4
6282,Dec-19,312.79,1.35,-3.6,12476397,4
6283,Dec-19,77.39,2.33,-0.49,4575641,4
6285,Dec-19,15.62,1.82,1.76,29469840,4
6288,Dec-19,18.6,1.92,1.89,4483554,4
6405,Dec-19, ,0.54,-0.05,987000,4
6409,Dec-19,22.73,12.21,11.23,59560215,4
6412,Dec-19,10.61,2.93,3.95,24285702,4
6414,Dec-19,5.51,2.52,3.88,20642778,4
6415,Dec-19,35.75,5.85,6.47,86906000,4
6416,Dec-19,15.41,2.59,3.74,6538164,4
6426,Dec-19,55.56,4.93,1.16,6508021,4
6431,Dec-19, ,3.69,-5.12,1298515,4
6438,Dec-19,189.91,2.81,-0.14,4673250,4
6442,Dec-19, ,1.35,-2.88,2633400,4
6443,Dec-19, ,0.89,-3.62,2880522,4
6449,Dec-19,17.41,1.72,2.31,3371590,4
6451,Dec-19,20.84,3.06,3.9,17259804,4
6456,Dec-19,11.3,1.49,4.09,38356607,4
6464,Dec-19,16.16,2.15,3.26,13987116,4
6477,Dec-19,9.66,1.2,2.65,2257498,4
6491,Dec-19,22.12,3.13,5.46,12705000,4
6504,Dec-19,12.61,3.21,5.24,9982500,4
6505,Dec-19,20.71,2.81,2.17,928781003,4
6515,Dec-19,20.49,8.97,9.01,14058272,4
6525,Dec-19,10.38,2.41,4.33,8710673,4
6531,Dec-19, ,2.97,1.36,6432596,4
6533,Dec-19,311.3,4.79,0.88,5629800,4
6541,Dec-19,-888,3.9,-18.81,11823129,4
6550,Dec-19, ,3.4,-20.42,12274539,4
6552,Dec-19,12.38,3.58,3.13,8070000,4
6558,Dec-19,30.3,4.52,1.01,6309430,4
6573,Dec-19, ,1.32,-3.68,1653726,4
6579,Dec-19,13.29,1.37,1.88,10706706,4
6581,Dec-19,17.49,2.69,1.04,9257664,4
6582,Dec-19,9.31,1.7,3.11,6041261,4
6585,Dec-19,56.18,1.28,-0.68,2911220,4
6591,Dec-19,12.22,1.65,2.5,1684652,4
6592,Dec-19,15,2.24,3.28,45783500,4
6598,Dec-19, ,5.22,-10.55,2768784,4
6605,Dec-19,13.08,0.76,0.47,9766562,4
6606,Dec-19, , ,0.53, ,4
6625,Dec-19,266.04,3.02,9.52,1827450,4
6641,Dec-19,8.24,1.9,4.82,2329000,4
6655,Dec-19,13.03,1.27,3.34,3115050,4
6657,Dec-19, ,6.06,-13.75,4763184,4
6658,Dec-19, , ,4.9, ,4
6666,Dec-19,14.61,4.53,8.02,8363982,4
6668,Dec-19,45.08,3.39,1.13,6203154,4
6669,Dec-19,14.21,5.48,10.23,110893860,4
6670,Dec-19,8.22,3.72,11.95,23519885,4
6671,Dec-19,9.6,1.38,4.46,2223450,4
6672,Dec-19,11.12,2.85,4.7,6719195,4
6674,Dec-19, ,1.14,-0.51,1946412,4
6689,Dec-19,37.05,4.03,6.24,6156951,4
6691,Dec-19,8.81,3.05,16.73,6281665,4
6695,Dec-19, ,2.66,-3.62,1426600,4
6698,Dec-19,25.23,4.51,2.09,6061316,4
6706,Dec-19,20.42,3.4,1.3,7875792,4
6715,Dec-19,21.63,3.48,3.12,5181300,4
6719,Dec-19, , ,4.27, ,4
6743,Dec-19,25.93,2.43,3.54,3501368,4
6753,Dec-19, , ,1.16, ,4
6754,Dec-19,9.01,1.93,0.65,3030000,4
6756,Dec-19,31,10.1,7.51,8754000,4
6768,Dec-19, , ,1.88, ,4
6770,Dec-19, , ,-3.17, ,4
6776,Dec-19, , ,2.76, ,4
6781,Dec-19, , ,8.69, ,4
6782,Dec-19, , ,30.59, ,4
6789,Dec-19, , ,10.87, ,4
6790,Dec-19, , ,8.5, ,4
6792,Dec-19, , ,7.47, ,4
6799,Dec-19, , ,5.2, ,4
6805,Dec-19, , ,9.87, ,4
6806,Dec-19, , ,7.92, ,4
8011,Dec-19, ,0.82,0.1,2152953,4
8016,Dec-19,9.23,3.68,7.84,20122780,4
8021,Dec-19,9.57,0.75,0.84,3206159,4
8028,Dec-19,23.58,4.02,2.32,9798192,4
8033,Dec-19, ,2.04,-5.64,1148816,4
8039,Dec-19,12.16,1.39,1.95,10037712,4
8046,Dec-19,65.2,1.02,1.09,29691282,4
8070,Dec-19,7.38,2.04,2.58,11402402,4
8072,Dec-19, ,0.73,-0.78,1624000,4
8081,Dec-19,12.7,2.6,3.1,10900758,4
8101,Dec-19, ,1.35,-19.11,1414998,4
8103,Dec-19,7.72,0.87,0.82,2197773,4
8104,Dec-19,66.47,2.11,-1.67,3854910,4
8105,Dec-19, ,0.77,-3.87,6247848,4
8110,Dec-19, ,0.5,0.73,5899339,4
8112,Dec-19,6.07,1.47,5.02,11411654,4
8114,Dec-19,10.75,2.78,3.02,7904166,4
8131,Dec-19,10.32,1.44,2.72,16494881,4
8150,Dec-19,12.17,1.27,2.73,24907970,4
8163,Dec-19,10.27,1.42,2.4,12334000,4
8201,Dec-19, ,1.04,-3.49,682908,4
8210,Dec-19,8.69,2.86,8.7,10080845,4
8213,Dec-19,6.6,0.88,1.2,9913895,4
8215,Dec-19,16.92,1.45,-0.04,5996604,4
8222,Dec-19,22.94,1.38,-0.04,1275458,4
8249,Dec-19,8.57,0.91,0.61,2992145,4
8261,Dec-19,40.31,1.74,0.29,2448334,4
8271,Dec-19,8.83,1.5,3.47,4222539,4
8341,Dec-19,21.71,8.58,9.1,26091000,4
8367,Dec-19,9.46,1.15,3.11,2312234,4
8374,Dec-19, ,1.31,-2.43,2525063,4
8404,Dec-19,17.96,2.86,1.65,14009662,4
8411,Dec-19, ,0.54,1.61,2797598,4
8422,Dec-19,11.74,3.02,6.06,16986528,4
8429,Dec-19, ,0.32,-1.94,2201102,4
8438,Dec-19,52,1.07,0.86,1226531,4
8442,Dec-19,15.08,1.76,3.9,3263946,4
8443,Dec-19, ,0.5,-0.57,744820,4
8454,Dec-19,23.47,6.6,7.14,40616820,4
8462,Dec-19,23.62,6.86,6.22,14056053,4
8463,Dec-19,61.81,2.83,1.53,6630000,4
8464,Dec-19,13.19,5.91,8.97,81166540,4
8466,Dec-19,10.15,1.78,3.06,4604312,4
8467,Dec-19,21.84,2.38,0.88,3294011,4
8473,Dec-19,11.14,1.17,1.9,6659713,4
8476,Dec-19,-888,2.54,-5.74,1234404,4
8478,Dec-19,52.33,1.54,7.53,4003837,4
8481,Dec-19,13.22,3.08,5.25,3929459,4
8482,Dec-19,17.49,5.01,5.87,15444568,4
8488,Dec-19,7.48,0.46,2.59,1134000,4
8499,Dec-19,10.2,2.99,4.89,5538888,4
8926,Dec-19,15.96,1.47,1.48,17612535,4
8940,Dec-19, ,1.08,3.43,793019,4
8996,Dec-19,23.69,2.56,0.08,4674783,4
9103,Dec-19,5.49,0.13,1.19,250748,4
910322,Dec-19,0.02,0.01,7.69,521170,4
9105,Dec-19,5.59,0.16,-1.26,2501066,4
910861,Dec-19,0.12,0.01,2.9,195268,4
9110,Dec-19, ,0.05,-9.35,100745,4
911608,Dec-19,0.58,0.02,1,17078,4
911622,Dec-19, ,0.07,-15.99,325500,4
911868,Dec-19, ,0.01,-5.58,78175,4
912000,Dec-19, ,0.01,0.82,68359,4
9136,Dec-19,0.93,0.05,3.21,1177145,4
9802,Dec-19,15.49,2.85,4.64,23417304,4
9902,Dec-19, ,0.83,-0.7,1029515,4
9904,Dec-19,5.41,0.98,1.11,115514050,4
9905,Dec-19,12.58,1.08,1.13,7472500,4
9906,Dec-19, ,2.13,-2.17,1704364,4
9907,Dec-19,23.4,1.04,-0.02,18397039,4
9908,Dec-19,17.46,1.48,0.81,16162005,4
9910,Dec-19,14.56,8.62,8.18,143273130,4
9911,Dec-19,9.81,2.22,7.94,10425855,4
9912,Dec-19, ,1.04,0.27,462519,4
9914,Dec-19,16.53,3.83,4.16,52770500,4
9917,Dec-19,14.87,3.73,5.07,40066294,4
9918,Dec-19,23.55,2.05,1.34,6120204,4
9919,Dec-19,93.57,0.94,1.34,2158861,4
9921,Dec-19,16.48,3.66,3.07,79888632,4
9924,Dec-19,7.02,1.52,2.6,8273043,4
9925,Dec-19,14.19,1.47,1.86,14310257,4
9926,Dec-19,16.79,2.42,1.69,7476342,4
9927,Dec-19,10.85,1.28,1.88,6786853,4
9928,Dec-19, ,1.7,-7.26,753620,4
9929,Dec-19, ,2.34,-17.51,2152200,4
9930,Dec-19,11.79,2.42,3.59,12501562,4
9931,Dec-19,14.73,1.78,1.55,3629875,4
9933,Dec-19,16.97,1.8,4.38,29082416,4
9934,Dec-19,14.21,1.12,-2.64,6221588,4
9935,Dec-19,19.91,3.43,1.84,6784920,4
9937,Dec-19,15.02,2.8,3.24,13906935,4
9938,Dec-19,9.8,2.7,3.8,25118281,4
9939,Dec-19,9.18,1.4,1.34,18158436,4
9940,Dec-19,11.46,2.12,2.6,23063280,4
9941,Dec-19,8.62,1.97,3.28,34589534,4
9942,Dec-19,10.18,1.95,3,5829586,4
9943,Dec-19,11.26,2.52,3.74,10503702,4
9944,Dec-19,154.69,0.68,-1.77,1898462,4
9945,Dec-19,4.45,0.56,-1.04,45347036,4
9946,Dec-19,5.15,1.21,4.76,8137181,4
9955,Dec-19,148,1.14,-1.34,1950631,4
9958,Dec-19,188.74,3.42,2.1,15121135,4
1101,Mar-20,6.59,1.12,1.71,215891951,1
1102,Mar-20,5.24,0.93,1.03,132441012,1
1103,Mar-20, ,0.56,-0.65,11737917,1
1104,Mar-20,9.46,0.59,0.27,10327022,1
1108,Mar-20,13.4,0.59,2.17,2553897,1
1109,Mar-20,2.74,0.8,1.94,5471312,1
1110,Mar-20, ,1.11,-0.1,9209200,1
1201,Mar-20,15.74,1.61,1.34,10095937,1
1203,Mar-20,6.15,1.25,3.51,6288000,1
1210,Mar-20,7.32,1.83,2.64,30570176,1
1213,Mar-20, ,0.6,-2.27,331239,1
1215,Mar-20,12.15,2.03,1.85,15838209,1
1216,Mar-20,10.68,3.33,3.39,372740184,1
1217,Mar-20,72.58,0.62,0.46,3387414,1
1218,Mar-20,17.34,1.72,2.08,11524977,1
1219,Mar-20, ,1.39,-0.74,5844536,1
1220,Mar-20,8.09,0.77,1.34,1779624,1
1225,Mar-20,14.22,2.13,2.36,6998496,1
1227,Mar-20,12.9,3.25,3.56,55820429,1
1229,Mar-20,16.56,1.56,0.59,41151528,1
1231,Mar-20,10.13,1.83,2.92,6817935,1
1232,Mar-20,14.41,4.03,6.17,17437166,1
1233,Mar-20,20.5,1.92,0.43,3039328,1
1234,Mar-20,13.25,0.67,0.6,12015943,1
1235,Mar-20,32.74,1,-0.61,2335338,1
1236,Mar-20,68.61,0.72,0.85,1126757,1
1256,Mar-20,9.05,2.96,0.42,5956192,1
1301,Mar-20,14.51,1.54,-0.13,478067074,1
1303,Mar-20,19.21,1.33,0.33,433815909,1
1304,Mar-20,4.89,0.65,1.73,11947068,1
1305,Mar-20,7.17,0.87,3.9,7457460,1
1307,Mar-20,9.87,0.84,1.64,6802688,1
1308,Mar-20,7.92,0.79,1.63,7733629,1
1309,Mar-20,5.82,0.63,3.32,2723763,1
1310,Mar-20,15.83,1.11,-4.43,7231805,1
1312,Mar-20,5.54,0.5,0.18,11695398,1
1313,Mar-20, ,0.56,-4.25,10618806,1
1314,Mar-20,95.75,0.34,-0.04,24077951,1
1315,Mar-20,33.56,1.16,0.09,8999100,1
1316,Mar-20, ,0.92,-2.52,1486650,1
1319,Mar-20,11.05,0.86,1.42,18927264,1
1321,Mar-20,459.89,1.01,-0.04,5657977,1
1323,Mar-20,5.63,1.4,3.47,2701710,1
1324,Mar-20,28.56,0.6,0.81,585944,1
1325,Mar-20,16.54,1.74,7.33,3206566,1
1326,Mar-20,19.44,1.27,-1.14,392699462,1
1337,Mar-20, ,0.14,-1.72,976303,1
1338,Mar-20,9.21,0.59,-0.75,3676384,1
1339,Mar-20,5.15,0.76,2.02,2665261,1
1340,Mar-20, ,0.23,-1.53,1328892,1
1341,Mar-20,7.2,2.22,5.58,2840500,1
1342,Mar-20,10.88,2.52,5.78,2788425,1
1402,Mar-20,8.02,0.59,0.12,120707331,1
1409,Mar-20,6.21,0.58,0.92,16184090,1
1410,Mar-20,21.83,1.69,1.55,1764000,1
1413,Mar-20, ,0.74,-3.3,858728,1
1414,Mar-20, ,0.42,-0.56,1258400,1
1416,Mar-20, ,0.47,-0.82,1834886,1
1417,Mar-20, ,0.49,-1.81,1415060,1
1418,Mar-20, ,0.57,-9.83,329637,1
1419,Mar-20,26.12,1.39,0.36,10921492,1
1423,Mar-20, ,0.6,-1.96,1377080,1
1432,Mar-20, ,0.74,0.42,754037,1
1434,Mar-20,18.1,0.91,0.59,51887651,1
1435,Mar-20, ,1.11,-0.52,992438,1
1436,Mar-20,13.52,1.26,1.41,3481078,1
1437,Mar-20,14.77,0.61,1.62,3823375,1
1438,Mar-20,30.08,1.91,8.81,1075316,1
1439,Mar-20, ,1,-0.23,2792200,1
1440,Mar-20, ,0.56,0.35,13503042,1
1441,Mar-20, ,0.58,-9.39,574560,1
1442,Mar-20, ,0.89,-0.24,4523572,1
1443,Mar-20, ,1.02,0.35,1162596,1
1444,Mar-20, ,0.65,-3.7,6222463,1
1445,Mar-20, ,0.56,-0.07,941936,1
1446,Mar-20,201.29,2.04,0.1,3174192,1
1447,Mar-20, ,0.55,-1.5,4764477,1
1449,Mar-20, ,1.96,-10.45,1762494,1
1451,Mar-20, ,0.42,-2.4,2801700,1
1452,Mar-20,11.58,0.87,0.94,2162048,1
1453,Mar-20, ,0.52,-0.57,626377,1
1454,Mar-20,36.58,0.7,0.03,1057012,1
1455,Mar-20, ,0.53,-0.71,3646107,1
1456,Mar-20,41.09,0.57,-0.61,687905,1
1457,Mar-20, ,0.82,-0.18,3348282,1
1459,Mar-20, ,0.77,-1.76,1933005,1
1460,Mar-20, ,0.63,-3.22,2880562,1
1463,Mar-20,12.47,0.79,2.47,1784660,1
1464,Mar-20,10.73,1.16,1.24,6383779,1
1465,Mar-20, ,0.74,-0.02,1414236,1
1466,Mar-20, ,0.5,-0.76,769206,1
1467,Mar-20, ,0.92,-6.74,1864320,1
1468,Mar-20,22.73,1.29,2.94,1515827,1
1470,Mar-20,19.36,1.85,2.01,1715340,1
1471,Mar-20, ,0.38,-7.03,222613,1
1472,Mar-20, ,1.19,-15.62,427823,1
1473,Mar-20, ,0.81,0.29,3104928,1
1474,Mar-20,329.97,0.56,0.18,1044364,1
1475,Mar-20, ,5.59,-13.41,99620,1
1476,Mar-20,12.71,3.5,3.78,65985264,1
1477,Mar-20,9.68,2.44,4.53,23304736,1
1503,Mar-20,9.15,0.85,2.28,20682588,1
1504,Mar-20,11.34,0.88,1.13,47421377,1
1506,Mar-20, ,2.29,-9.09,1598978,1
1512,Mar-20, ,2.63,-13.37,706206,1
1513,Mar-20,10.37,1.23,2.29,9387000,1
1514,Mar-20,9.75,1.1,2.81,3427488,1
1515,Mar-20,11.44,2.21,2.71,7630940,1
1516,Mar-20,20.13,1.15,2.07,446890,1
1517,Mar-20, ,0.5,-0.76,1535541,1
1519,Mar-20,21.99,2.03,0.13,6343709,1
1521,Mar-20,13.21,2.09,3.32,4101174,1
1522,Mar-20,9.28,0.96,0.78,6367454,1
1524,Mar-20,8.8,0.68,1.37,1557869,1
1525,Mar-20,9.08,0.74,0.37,3005730,1
1526,Mar-20,7.88,0.93,2.18,954000,1
1527,Mar-20,10.48,1.33,3.19,5334945,1
1528,Mar-20, ,0.52,-0.63,1136187,1
1529,Mar-20,20.95,1.08,0.64,1151604,1
1530,Mar-20,26.66,0.77,0.92,2463147,1
1531,Mar-20, ,0.54,-0.5,1933334,1
1532,Mar-20,16.02,0.74,-0.43,8706695,1
1533,Mar-20,15.94,0.91,-0.12,2271508,1
1535,Mar-20,20.08,1.13,1,3353408,1
1536,Mar-20,28.05,2.92,2.15,19402152,1
1537,Mar-20,8.59,2.54,5.09,10877405,1
1538,Mar-20, ,0.62,-42.42,136408,1
1539,Mar-20,11.9,0.66,2.06,885764,1
1540,Mar-20,11.31,0.88,0.1,1282095,1
1541,Mar-20,7.21,1.71,9.36,2395520,1
1558,Mar-20,7.57,1.47,2.23,7112863,1
1560,Mar-20,10.54,1.64,3.15,7219200,1
1568,Mar-20, ,0.94,-1.65,1371044,1
1582,Mar-20,5.66,1.44,2.79,8017315,1
1583,Mar-20,20.96,1.25,0.35,5906400,1
1587,Mar-20,124.96,0.6,0.46,693420,1
1589,Mar-20,27.44,0.72,-1.56,5344220,1
1590,Mar-20,24.83,4.64,2.21,85249824,1
1597,Mar-20,24.4,2.6,2.16,5317749,1
1598,Mar-20,19.82,1.56,0.19,3671690,1
1603,Mar-20,17.95,1.06,0.36,5328926,1
1604,Mar-20,15.43,1.03,1.91,6601760,1
1605,Mar-20,9.21,0.5,0.52,36586000,1
1608,Mar-20, ,0.89,-1.62,5169755,1
1609,Mar-20,37.08,0.68,-0.56,4903360,1
1611,Mar-20, ,0.83,0.92,4016264,1
1612,Mar-20,36.8,0.66,0.58,2898454,1
1614,Mar-20,26.01,1.41,0.66,6983482,1
1615,Mar-20,6.73,1.12,1.16,2013498,1
1616,Mar-20, ,0.47,-1.48,712523,1
1617,Mar-20,8.69,0.83,3.15,1409156,1
1618,Mar-20,17.55,0.4,-0.35,1599337,1
1626,Mar-20,11.43,0.9,-1.96,2600150,1
1701,Mar-20,13.73,0.92,1.81,5603923,1
1702,Mar-20,8.28,2.2,1.24,11882933,1
1707,Mar-20,10.98,4.18,5.16,26848342,1
1708,Mar-20,15.98,0.79,0.49,4537104,1
1709,Mar-20,17.31,0.83,1.27,5724192,1
1710,Mar-20, ,0.99,-2.26,12621268,1
1711,Mar-20,22.78,0.88,0.83,6655187,1
1712,Mar-20,12.1,1.22,0.28,7989348,1
1713,Mar-20,26.43,1.09,0.67,2520882,1
1714,Mar-20,8.32,0.59,1.45,6202626,1
1717,Mar-20,12.24,1.31,1.05,27968291,1
1718,Mar-20,2.97,0.4,0.36,8463536,1
1720,Mar-20,9.39,1.72,3.1,6111403,1
1721,Mar-20, ,0.85,-0.53,1916631,1
1722,Mar-20,18.07,0.79,0.44,40964000,1
1723,Mar-20,15.77,3.16,3,22103143,1
1725,Mar-20,13.48,0.81,0.66,2363777,1
1726,Mar-20,11.42,1.21,2.11,10303200,1
1727,Mar-20,19.93,0.7,-0.42,936023,1
1730,Mar-20,9.58,2.18,3.88,3718100,1
1731,Mar-20,12.42,0.9,2.07,1588334,1
1732,Mar-20,36.49,2.58,2.89,1207503,1
1733,Mar-20,13.21,1.26,0.73,2119703,1
1734,Mar-20, ,1,-0.2,2792571,1
1735,Mar-20,9.34,1.06,2.25,1580269,1
1736,Mar-20,11.89,1.76,-2.46,15362970,1
1737,Mar-20,14.37,0.92,1.17,5740000,1
1752,Mar-20,13.75,1.83,2.82,4120310,1
1760,Mar-20,29.25,4.57,0.14,5601947,1
1762,Mar-20,18.22,1.21,1.55,2470286,1
1773,Mar-20,10.66,2.47,5.38,12750000,1
1776,Mar-20,12.1,1.24,1.27,1245751,1
1783,Mar-20,14.11,1.3,1.19,1118387,1
1786,Mar-20,18,1.9,2.63,2655170,1
1789,Mar-20,97.1,2.04,0.38,20717362,1
1795,Mar-20,23.4,1.93,1.77,14635403,1
1802,Mar-20, ,0.55,-2.17,21490563,1
1805,Mar-20, ,1.33,-2.15,866290,1
1806,Mar-20, ,0.31,-4.67,1735128,1
1808,Mar-20, ,3.19,-1.99,16988983,1
1809,Mar-20, ,0.43,-1.09,1272852,1
1810,Mar-20,32.66,0.41,-0.07,2245008,1
1817,Mar-20,8.5,1.16,2.03,1985610,1
1903,Mar-20, ,3.44,-1.96,8009201,1
1904,Mar-20,6.24,0.93,3.47,22775031,1
1905,Mar-20, ,0.51,-0.89,7400023,1
1906,Mar-20,13.34,0.57,-0.19,1661000,1
1907,Mar-20,5.4,0.53,1.09,19177285,1
1909,Mar-20,74.24,0.67,0.26,14064262,1
2002,Mar-20,66.32,1.01,-0.63,298175597,1
2006,Mar-20,9.32,0.88,2.06,21687696,1
2007,Mar-20, ,0.38,-2.94,1979328,1
2008,Mar-20, ,1.08,-2.81,2450394,1
2009,Mar-20, ,0.73,-3.59,2272811,1
2010,Mar-20,15.89,0.56,0.67,5602216,1
2012,Mar-20,11.31,1.57,1.59,4805826,1
2013,Mar-20,21.39,0.91,0.93,3850000,1
2014,Mar-20, ,0.69,-0.66,9517657,1
2015,Mar-20,12.13,1.43,2.76,26840794,1
2017,Mar-20, ,0.59,-1.23,2146925,1
2020,Mar-20,12.07,1.09,1.55,3337890,1
2022,Mar-20, ,0.42,-3.03,1679129,1
2023,Mar-20, ,0.59,-1.66,14866551,1
2024,Mar-20,199.93,1.01,-0.16,1155375,1
2025,Mar-20, ,0.79,-14.6,407692,1
2027,Mar-20,50.83,1.34,-1.24,33188951,1
2028,Mar-20,25.29,1.28,2.22,3038912,1
2029,Mar-20,55.49,0.54,-0.02,4689228,1
2030,Mar-20,9.07,0.71,-1.25,2776437,1
2031,Mar-20, ,1.13,-0.57,6664236,1
2032,Mar-20,23.27,0.56,0.33,943667,1
2033,Mar-20, ,0.67,0.26,678637,1
2034,Mar-20,12.72,1.18,2.14,8916147,1
2038,Mar-20, ,0.34,0.36,906320,1
2049,Mar-20,49.48,2.66,-0.82,62070389,1
2059,Mar-20,13.46,2.49,4.18,27826724,1
2062,Mar-20, ,0.59,-2.1,3023910,1
2069,Mar-20, ,0.69,-2.63,2205043,1
2101,Mar-20,41.56,3.3,-1.3,32773606,1
2102,Mar-20, ,0.79,0.11,5798280,1
2103,Mar-20,11.53,0.82,0.58,12014066,1
2104,Mar-20,16.65,0.66,-0.23,19103820,1
2105,Mar-20,37.73,1.34,-2.58,99835582,1
2106,Mar-20,24.37,1.27,-2.88,22647737,1
2107,Mar-20,6.76,0.49,2.38,5197500,1
2108,Mar-20,9.48,1.51,4.21,13221370,1
2109,Mar-20,10.37,1.37,2.67,3655839,1
2114,Mar-20,10.2,2.07,4.53,5090692,1
2115,Mar-20,9.28,1.35,1.6,3068146,1
2201,Mar-20, ,0.5,0.98,23121909,1
2204,Mar-20, ,0.35,1.46,13785138,1
2206,Mar-20,29.7,1.2,1.63,16517063,1
2207,Mar-20,14.28,4.43,5.29,268173889,1
2208,Mar-20, ,1.32,-3.46,8324642,1
2211,Mar-20,8.16,1.16,2.07,12981313,1
2227,Mar-20,9.82,3.19,0.91,69300000,1
2228,Mar-20,9.26,1.4,1.61,5539518,1
2231,Mar-20,15.41,3.37,1.9,13755952,1
2233,Mar-20,8.63,1.1,2.84,2923968,1
2236,Mar-20,7.78,0.53,-1.68,582738,1
2239,Mar-20,10.34,0.57,-0.62,6053759,1
2241,Mar-20,32.65,2.96,1.62,3305588,1
2243,Mar-20, ,0.51,-1.77,411575,1
2247,Mar-20,16.26,1.69,1.07,14706700,1
2250,Mar-20, , ,1.76, ,1
2301,Mar-20,7.81,1.47,1.59,97090807,1
2302,Mar-20, ,0.75,-0.97,1190722,1
2303,Mar-20,21.78,0.79,1.13,166835364,1
2305,Mar-20, ,0.41,-0.51,867885,1
2308,Mar-20,13.94,2.24,1.79,313003932,1
2312,Mar-20, ,1,-2.24,14424859,1
